Timestamp,ECGValue,BPM
1031471,289,52
1031482,305,52
1031492,313,52
1031502,291,52
1031513,320,52
1031523,298,52
1031533,303,52
1031543,318,52
1031553,291,52
1031564,314,52
1031574,309,52
1031585,299,52
1031595,327,52
1031605,298,52
1031616,314,52
1031626,323,52
1031636,299,52
1031647,329,52
1031657,308,52
1031667,310,52
1031676,329,52
1031688,303,52
1031698,327,52
1031708,321,52
1031718,311,52
1031729,339,52
1031738,310,52
1031748,325,52
1031759,334,52
1031770,311,52
1031780,341,52
1031790,323,52
1031801,324,52
1031811,344,52
1031821,315,52
1031831,344,52
1031841,337,52
1031852,320,52
1031862,349,52
1031872,326,52
1031883,338,52
1031893,342,52
1031903,320,52
1031913,349,52
1031924,329,52
1031934,331,52
1031944,361,52
1031955,335,52
1031965,357,52
1031975,348,52
1031985,323,52
1031995,350,52
1032006,327,52
1032016,338,52
1032026,346,52
1032037,320,52
1032046,349,52
1032057,322,52
1032068,359,52
1032077,606,51
1032088,653,51
1032098,651,51
1032109,264,51
1032119,247,51
1032128,344,51
1032139,301,51
1032150,311,51
1032160,326,51
1032170,303,51
1032179,334,51
1032191,322,51
1032201,320,51
1032211,347,51
1032222,319,51
1032231,340,51
1032242,342,51
1032252,328,51
1032262,358,51
1032272,340,51
1032283,349,51
1032293,368,51
1032304,345,51
1032314,378,51
1032324,374,51
1032334,374,51
1032345,410,51
1032354,391,51
1032365,421,51
1032375,428,51
1032386,413,51
1032396,440,51
1032406,401,51
1032416,381,51
1032426,366,51
1032437,312,51
1032447,318,51
1032457,296,51
1032468,280,51
1032478,301,51
1032488,276,51
1032499,295,51
1032509,297,51
1032519,280,51
1032529,309,51
1032539,284,51
1032549,293,51
1032560,313,51
1032570,282,51
1032580,309,51
1032591,295,51
1032600,286,51
1032611,312,51
1032622,284,51
1032632,300,51
1032642,311,51
1032653,282,51
1032663,314,51
1032673,296,51
1032683,299,51
1032694,313,51
1032704,289,51
1032714,316,51
1032724,307,51
1032735,295,51
1032745,320,51
1032754,292,51
1032765,310,51
1032776,317,51
1032786,296,51
1032796,324,51
1032807,299,51
1032817,306,51
1032827,324,51
1032837,297,51
1032848,324,51
1032858,315,51
1032868,302,51
1032878,333,51
1032889,306,51
1032899,319,51
1032909,326,51
1032920,303,51
1032929,335,51
1032940,313,51
1032950,314,51
1032960,334,51
1032970,306,51
1032981,329,51
1032991,322,51
1033002,311,51
1033011,339,51
1033022,312,51
1033033,338,51
1033043,356,51
1033053,326,51
1033063,351,51
1033073,322,51
1033083,317,51
1033094,337,51
1033104,309,51
1033115,331,51
1033125,325,51
1033135,312,51
1033145,335,51
1033155,322,51
1033166,516,52
1033176,653,52
1033186,652,52
1033196,296,52
1033206,220,52
1033217,301,52
1033227,319,52
1033238,288,52
1033247,312,52
1033258,314,52
1033268,302,52
1033279,332,52
1033289,307,52
1033299,320,52
1033310,330,52
1033320,310,52
1033330,343,52
1033340,328,52
1033350,335,52
1033361,359,52
1033371,330,52
1033381,360,52
1033392,360,52
1033402,350,52
1033413,387,52
1033422,369,52
1033432,390,52
1033443,413,52
1033453,396,52
1033463,432,52
1033473,419,52
1033484,408,52
1033494,414,52
1033505,356,52
1033514,348,52
1033525,324,52
1033535,287,52
1033545,301,52
1033556,270,52
1033566,277,52
1033577,287,52
1033587,261,52
1033597,291,52
1033608,280,52
1033617,281,52
1033628,304,52
1033638,276,52
1033648,299,52
1033659,299,52
1033669,279,52
1033679,308,52
1033689,288,52
1033699,292,52
1033709,309,52
